Votes,Score,English_Name,Favourites_count,Popularity_ranking
746253,10,Death Note,3526443,2
743047,9,Death Note,3526443,2
580554,8,Death Note,3526443,2
275168,7,Death Note,3526443,2
91619,6,Death Note,3526443,2
37229,5,Death Note,3526443,2
13946,4,Death Note,3526443,2
4948,3,Death Note,3526443,2
2957,2,Death Note,3526443,2
4943,1,Death Note,3526443,2
689624,10,Shingeki no Kyojin,,1
730058,9,Shingeki no Kyojin,,1
654041,8,Shingeki no Kyojin,,1
299805,7,Shingeki no Kyojin,,1
91115,6,Shingeki no Kyojin,,1
38582,5,Shingeki no Kyojin,,1
14612,4,Shingeki no Kyojin,,1
5819,3,Shingeki no Kyojin,,1
3477,2,Shingeki no Kyojin,,1
8052,1,Shingeki no Kyojin,,1
930570,10,Fullmetal Alchemist: Brotherhood,209114,3
530662,9,Fullmetal Alchemist: Brotherhood,209114,3
269821,8,Fullmetal Alchemist: Brotherhood,209114,3
96508,7,Fullmetal Alchemist: Brotherhood,209114,3
28570,6,Fullmetal Alchemist: Brotherhood,209114,3
13588,5,Fullmetal Alchemist: Brotherhood,209114,3
4891,4,Fullmetal Alchemist: Brotherhood,209114,3
2369,3,Fullmetal Alchemist: Brotherhood,209114,3
2948,2,Fullmetal Alchemist: Brotherhood,209114,3
37919,1,Fullmetal Alchemist: Brotherhood,209114,3
287249,10,Sword Art Online,65242,5
285962,9,Sword Art Online,65242,5
390160,8,Sword Art Online,65242,5
402319,7,Sword Art Online,65242,5
250646,6,Sword Art Online,65242,5
162979,5,Sword Art Online,65242,5
104301,4,Sword Art Online,65242,5
55461,3,Sword Art Online,65242,5
31283,2,Sword Art Online,65242,5
29045,1,Sword Art Online,65242,5
455522,10,One Punch Man,2898892,4
626356,9,One Punch Man,2898892,4
586193,8,One Punch Man,2898892,4
254157,7,One Punch Man,2898892,4
68300,6,One Punch Man,2898892,4
25111,5,One Punch Man,2898892,4
7839,4,One Punch Man,2898892,4
3099,3,One Punch Man,2898892,4
1882,2,One Punch Man,2898892,4
3423,1,One Punch Man,2898892,4
241190,10,Boku no Hero Academia,,6
397746,9,Boku no Hero Academia,,6
591004,8,Boku no Hero Academia,,6
421413,7,Boku no Hero Academia,,6
141869,6,Boku no Hero Academia,,6
56460,5,Boku no Hero Academia,,6
17082,4,Boku no Hero Academia,,6
6937,3,Boku no Hero Academia,,6
3574,2,Boku no Hero Academia,,6
6430,1,Boku no Hero Academia,,6
250681,10,Tokyo Ghoul,2571514,9
332355,9,Tokyo Ghoul,2571514,9
483060,8,Tokyo Ghoul,2571514,9
367923,7,Tokyo Ghoul,2571514,9
154590,6,Tokyo Ghoul,2571514,9
69689,5,Tokyo Ghoul,2571514,9
33010,4,Tokyo Ghoul,2571514,9
13599,3,Tokyo Ghoul,2571514,9
6917,2,Tokyo Ghoul,2571514,9
6479,1,Tokyo Ghoul,2571514,9
323854,10,Naruto,72445,8
338918,9,Naruto,72445,8
493165,8,Naruto,72445,8
395681,7,Naruto,72445,8
145369,6,Naruto,72445,8
60384,5,Naruto,72445,8
19708,4,Naruto,72445,8
7715,3,Naruto,72445,8
4487,2,Naruto,72445,8
7305,1,Naruto,72445,8
680942,10,Kimi no Na wa.,,11
484893,9,Kimi no Na wa.,,11
316321,8,Kimi no Na wa.,,11
142067,7,Kimi no Na wa.,,11
49746,6,Kimi no Na wa.,,11
20709,5,Kimi no Na wa.,,11
8436,4,Kimi no Na wa.,,11
3446,3,Kimi no Na wa.,,11
1765,2,Kimi no Na wa.,,11
5076,1,Kimi no Na wa.,,11
658155,10,Hunter x Hunter (2011),,10
467482,9,Hunter x Hunter (2011),,10
263967,8,Hunter x Hunter (2011),,10
104654,7,Hunter x Hunter (2011),,10
30619,6,Hunter x Hunter (2011),,10
13029,5,Hunter x Hunter (2011),,10
4798,4,Hunter x Hunter (2011),,10
1998,3,Hunter x Hunter (2011),,10
1517,2,Hunter x Hunter (2011),,10
6133,1,Hunter x Hunter (2011),,10
438983,10,Kimetsu no Yaiba,,7
551672,9,Kimetsu no Yaiba,,7
490779,8,Kimetsu no Yaiba,,7
209368,7,Kimetsu no Yaiba,,7
60133,6,Kimetsu no Yaiba,,7
24701,5,Kimetsu no Yaiba,,7
8359,4,Kimetsu no Yaiba,,7
3289,3,Kimetsu no Yaiba,,7
1753,2,Kimetsu no Yaiba,,7
5193,1,Kimetsu no Yaiba,,7
593130,10,Steins;Gate,,13
356540,9,Steins;Gate,,13
185128,8,Steins;Gate,,13
76580,7,Steins;Gate,,13
28426,6,Steins;Gate,,13
14953,5,Steins;Gate,,13
7182,4,Steins;Gate,,13
3311,3,Steins;Gate,,13
2519,2,Steins;Gate,,13
8242,1,Steins;Gate,,13
397487,10,Shingeki no Kyojin Season 2,,12
491815,9,Shingeki no Kyojin Season 2,,12
481247,8,Shingeki no Kyojin Season 2,,12
204210,7,Shingeki no Kyojin Season 2,,12
55592,6,Shingeki no Kyojin Season 2,,12
18092,5,Shingeki no Kyojin Season 2,,12
7117,4,Shingeki no Kyojin Season 2,,12
2417,3,Shingeki no Kyojin Season 2,,12
1261,2,Shingeki no Kyojin Season 2,,12
3416,1,Shingeki no Kyojin Season 2,,12
229679,10,Boku no Hero Academia 2nd Season,,14
406503,9,Boku no Hero Academia 2nd Season,,14
518144,8,Boku no Hero Academia 2nd Season,,14
286966,7,Boku no Hero Academia 2nd Season,,14
87119,6,Boku no Hero Academia 2nd Season,,14
31628,5,Boku no Hero Academia 2nd Season,,14
9216,4,Boku no Hero Academia 2nd Season,,14
3652,3,Boku no Hero Academia 2nd Season,,14
1824,2,Boku no Hero Academia 2nd Season,,14
3744,1,Boku no Hero Academia 2nd Season,,14
265977,10,No Game No Life,,15
340931,9,No Game No Life,,15
395802,8,No Game No Life,,15
250385,7,No Game No Life,,15
97332,6,No Game No Life,,15
42800,5,No Game No Life,,15
21092,4,No Game No Life,,15
9327,3,No Game No Life,,15
5074,2,No Game No Life,,15
5440,1,No Game No Life,,15
387311,10,Naruto: Shippuuden,,16
316182,9,Naruto: Shippuuden,,16
345052,8,Naruto: Shippuuden,,16
243852,7,Naruto: Shippuuden,,16
102193,6,Naruto: Shippuuden,,16
47490,5,Naruto: Shippuuden,,16
20923,4,Naruto: Shippuuden,,16
8672,3,Naruto: Shippuuden,,16
4515,2,Naruto: Shippuuden,,16
6175,1,Naruto: Shippuuden,,16
410758,10,Code Geass: Hangyaku no Lelouch,,18
399737,9,Code Geass: Hangyaku no Lelouch,,18
280007,8,Code Geass: Hangyaku no Lelouch,,18
121186,7,Code Geass: Hangyaku no Lelouch,,18
41023,6,Code Geass: Hangyaku no Lelouch,,18
18685,5,Code Geass: Hangyaku no Lelouch,,18
9097,4,Code Geass: Hangyaku no Lelouch,,18
3975,3,Code Geass: Hangyaku no Lelouch,,18
2150,2,Code Geass: Hangyaku no Lelouch,,18
3600,1,Code Geass: Hangyaku no Lelouch,,18
221135,10,Toradora!,,20
309150,9,Toradora!,,20
358879,8,Toradora!,,20
226854,7,Toradora!,,20
88650,6,Toradora!,,20
40161,5,Toradora!,,20
18051,4,Toradora!,,20
7521,3,Toradora!,,20
4305,2,Toradora!,,20
5068,1,Toradora!,,20
141346,10,Noragami,,23
247139,9,Noragami,,23
402963,8,Noragami,,23
267877,7,Noragami,,23
81517,6,Noragami,,23
28755,5,Noragami,,23
7884,4,Noragami,,23
2558,3,Noragami,,23
1161,2,Noragami,,23
1330,1,Noragami,,23
226322,10,Angel Beats!,,27
282037,9,Angel Beats!,,27
324526,8,Angel Beats!,,27
215757,7,Angel Beats!,,27
88966,6,Angel Beats!,,27
40715,5,Angel Beats!,,27
18487,4,Angel Beats!,,27
7664,3,Angel Beats!,,27
3629,2,Angel Beats!,,27
3282,1,Angel Beats!,,27
244654,10,Re:Zero kara Hajimeru Isekai Seikatsu,,25
351259,9,Re:Zero kara Hajimeru Isekai Seikatsu,,25
375727,8,Re:Zero kara Hajimeru Isekai Seikatsu,,25
188871,7,Re:Zero kara Hajimeru Isekai Seikatsu,,25
67305,6,Re:Zero kara Hajimeru Isekai Seikatsu,,25
29418,5,Re:Zero kara Hajimeru Isekai Seikatsu,,25
15847,4,Re:Zero kara Hajimeru Isekai Seikatsu,,25
6977,3,Re:Zero kara Hajimeru Isekai Seikatsu,,25
3957,2,Re:Zero kara Hajimeru Isekai Seikatsu,,25
5010,1,Re:Zero kara Hajimeru Isekai Seikatsu,,25
403360,10,Shigatsu wa Kimi no Uso,,22
346692,9,Shigatsu wa Kimi no Uso,,22
263637,8,Shigatsu wa Kimi no Uso,,22
126982,7,Shigatsu wa Kimi no Uso,,22
47555,6,Shigatsu wa Kimi no Uso,,22
21687,5,Shigatsu wa Kimi no Uso,,22
10557,4,Shigatsu wa Kimi no Uso,,22
4364,3,Shigatsu wa Kimi no Uso,,22
2446,2,Shigatsu wa Kimi no Uso,,22
3890,1,Shigatsu wa Kimi no Uso,,22
575813,10,Koe no Katachi,,19
449420,9,Koe no Katachi,,19
252672,8,Koe no Katachi,,19
101829,7,Koe no Katachi,,19
31720,6,Koe no Katachi,,19
11880,5,Koe no Katachi,,19
5112,4,Koe no Katachi,,19
2100,3,Koe no Katachi,,19
1183,2,Koe no Katachi,,19
3030,1,Koe no Katachi,,19
186453,10,Boku no Hero Academia 3rd Season,,26
317683,9,Boku no Hero Academia 3rd Season,,26
420025,8,Boku no Hero Academia 3rd Season,,26
250213,7,Boku no Hero Academia 3rd Season,,26
81206,6,Boku no Hero Academia 3rd Season,,26
30837,5,Boku no Hero Academia 3rd Season,,26
9866,4,Boku no Hero Academia 3rd Season,,26
3643,3,Boku no Hero Academia 3rd Season,,26
1779,2,Boku no Hero Academia 3rd Season,,26
3236,1,Boku no Hero Academia 3rd Season,,26
140912,10,Mirai Nikki (TV),,32
194730,9,Mirai Nikki (TV),,32
274235,8,Mirai Nikki (TV),,32
245045,7,Mirai Nikki (TV),,32
131925,6,Mirai Nikki (TV),,32
66772,5,Mirai Nikki (TV),,32
42934,4,Mirai Nikki (TV),,32
21764,3,Mirai Nikki (TV),,32
12591,2,Mirai Nikki (TV),,32
10236,1,Mirai Nikki (TV),,32
366449,10,Shingeki no Kyojin Season 3,,17
453997,9,Shingeki no Kyojin Season 3,,17
386154,8,Shingeki no Kyojin Season 3,,17
142091,7,Shingeki no Kyojin Season 3,,17
36281,6,Shingeki no Kyojin Season 3,,17
11507,5,Shingeki no Kyojin Season 3,,17
4634,4,Shingeki no Kyojin Season 3,,17
1765,3,Shingeki no Kyojin Season 3,,17
891,2,Shingeki no Kyojin Season 3,,17
3115,1,Shingeki no Kyojin Season 3,,17
492632,10,One Piece,180395,24
239892,9,One Piece,180395,24
191871,8,One Piece,180395,24
111786,7,One Piece,180395,24
45550,6,One Piece,180395,24
24331,5,One Piece,180395,24
10414,4,One Piece,180395,24
4821,3,One Piece,180395,24
3481,2,One Piece,180395,24
10260,1,One Piece,180395,24
143633,10,Nanatsu no Taizai,,31
232042,9,Nanatsu no Taizai,,31
361663,8,Nanatsu no Taizai,,31
281525,7,Nanatsu no Taizai,,31
114808,6,Nanatsu no Taizai,,31
54649,5,Nanatsu no Taizai,,31
26914,4,Nanatsu no Taizai,,31
12864,3,Nanatsu no Taizai,,31
6909,2,Nanatsu no Taizai,,31
7650,1,Nanatsu no Taizai,,31
137389,10,Akame ga Kill!,27080,29
199714,9,Akame ga Kill!,27080,29
308639,8,Akame ga Kill!,27080,29
277131,7,Akame ga Kill!,27080,29
138045,6,Akame ga Kill!,27080,29
69468,5,Akame ga Kill!,27080,29
40899,4,Akame ga Kill!,27080,29
17756,3,Akame ga Kill!,27080,29
8881,2,Akame ga Kill!,27080,29
6073,1,Akame ga Kill!,27080,29
255097,10,Boku dake ga Inai Machi,,30
353389,9,Boku dake ga Inai Machi,,30
344462,8,Boku dake ga Inai Machi,,30
181303,7,Boku dake ga Inai Machi,,30
63082,6,Boku dake ga Inai Machi,,30
23132,5,Boku dake ga Inai Machi,,30
11118,4,Boku dake ga Inai Machi,,30
4676,3,Boku dake ga Inai Machi,,30
2040,2,Boku dake ga Inai Machi,,30
2478,1,Boku dake ga Inai Machi,,30
101655,10,Sword Art Online II,,33
123757,9,Sword Art Online II,,33
215280,8,Sword Art Online II,,33
288655,7,Sword Art Online II,,33
205767,6,Sword Art Online II,,33
130174,5,Sword Art Online II,,33
83293,4,Sword Art Online II,,33
44827,3,Sword Art Online II,,33
27311,2,Sword Art Online II,,33
20853,1,Sword Art Online II,,33
93070,10,Ao no Exorcist,,36
157662,9,Ao no Exorcist,,36
302717,8,Ao no Exorcist,,36
312160,7,Ao no Exorcist,,36
132680,6,Ao no Exorcist,,36
54723,5,Ao no Exorcist,,36
18292,4,Ao no Exorcist,,36
6144,3,Ao no Exorcist,,36
2543,2,Ao no Exorcist,,36
1978,1,Ao no Exorcist,,36
600104,10,Shingeki no Kyojin Season 3 Part 2,,28
442174,9,Shingeki no Kyojin Season 3 Part 2,,28
218390,8,Shingeki no Kyojin Season 3 Part 2,,28
69523,7,Shingeki no Kyojin Season 3 Part 2,,28
18236,6,Shingeki no Kyojin Season 3 Part 2,,28
6569,5,Shingeki no Kyojin Season 3 Part 2,,28
2545,4,Shingeki no Kyojin Season 3 Part 2,,28
1288,3,Shingeki no Kyojin Season 3 Part 2,,28
925,2,Shingeki no Kyojin Season 3 Part 2,,28
10922,1,Shingeki no Kyojin Season 3 Part 2,,28
154380,10,Ansatsu Kyoushitsu,,35
247436,9,Ansatsu Kyoushitsu,,35
359701,8,Ansatsu Kyoushitsu,,35
208205,7,Ansatsu Kyoushitsu,,35
64471,6,Ansatsu Kyoushitsu,,35
24808,5,Ansatsu Kyoushitsu,,35
8971,4,Ansatsu Kyoushitsu,,35
3287,3,Ansatsu Kyoushitsu,,35
1565,2,Ansatsu Kyoushitsu,,35
1669,1,Ansatsu Kyoushitsu,,35
201820,10,Mob Psycho 100,41558,34
372113,9,Mob Psycho 100,41558,34
367494,8,Mob Psycho 100,41558,34
131013,7,Mob Psycho 100,41558,34
29989,6,Mob Psycho 100,41558,34
10173,5,Mob Psycho 100,41558,34
3632,4,Mob Psycho 100,41558,34
1366,3,Mob Psycho 100,41558,34
777,2,Mob Psycho 100,41558,34
1494,1,Mob Psycho 100,41558,34
175750,10,Kono Subarashii Sekai ni Shukufuku wo!,,39
287025,9,Kono Subarashii Sekai ni Shukufuku wo!,,39
380946,8,Kono Subarashii Sekai ni Shukufuku wo!,,39
200771,7,Kono Subarashii Sekai ni Shukufuku wo!,,39
64657,6,Kono Subarashii Sekai ni Shukufuku wo!,,39
24912,5,Kono Subarashii Sekai ni Shukufuku wo!,,39
10558,4,Kono Subarashii Sekai ni Shukufuku wo!,,39
4239,3,Kono Subarashii Sekai ni Shukufuku wo!,,39
2434,2,Kono Subarashii Sekai ni Shukufuku wo!,,39
2839,1,Kono Subarashii Sekai ni Shukufuku wo!,,39
236530,10,Haikyuu!!,,37
318928,9,Haikyuu!!,,37
335617,8,Haikyuu!!,,37
148685,7,Haikyuu!!,,37
39262,6,Haikyuu!!,,37
16093,5,Haikyuu!!,,37
5024,4,Haikyuu!!,,37
2084,3,Haikyuu!!,,37
1221,2,Haikyuu!!,,37
2663,1,Haikyuu!!,,37
318055,10,Jujutsu Kaisen,2012845,21
469864,9,Jujutsu Kaisen,2012845,21
358222,8,Jujutsu Kaisen,2012845,21
120216,7,Jujutsu Kaisen,2012845,21
28955,6,Jujutsu Kaisen,2012845,21
10666,5,Jujutsu Kaisen,2012845,21
3376,4,Jujutsu Kaisen,2012845,21
1392,3,Jujutsu Kaisen,2012845,21
750,2,Jujutsu Kaisen,2012845,21
2544,1,Jujutsu Kaisen,2012845,21
239516,10,Yakusoku no Neverland,,38
389634,9,Yakusoku no Neverland,,38
344851,8,Yakusoku no Neverland,,38
128153,7,Yakusoku no Neverland,,38
33584,6,Yakusoku no Neverland,,38
11772,5,Yakusoku no Neverland,,38
4742,4,Yakusoku no Neverland,,38
1726,3,Yakusoku no Neverland,,38
914,2,Yakusoku no Neverland,,38
1806,1,Yakusoku no Neverland,,38
161255,10,Bleach,,40
183188,9,Bleach,,40
256023,8,Bleach,,40
222679,7,Bleach,,40
99379,6,Bleach,,40
49682,5,Bleach,,40
20000,4,Bleach,,40
7878,3,Bleach,,40
3652,2,Bleach,,40
3704,1,Bleach,,40
177424,10,Kiseijuu: Sei no Kakuritsu,,41
317259,9,Kiseijuu: Sei no Kakuritsu,,41
333347,8,Kiseijuu: Sei no Kakuritsu,,41
155481,7,Kiseijuu: Sei no Kakuritsu,,41
43620,6,Kiseijuu: Sei no Kakuritsu,,41
15299,5,Kiseijuu: Sei no Kakuritsu,,41
5455,4,Kiseijuu: Sei no Kakuritsu,,41
1800,3,Kiseijuu: Sei no Kakuritsu,,41
927,2,Kiseijuu: Sei no Kakuritsu,,41
1212,1,Kiseijuu: Sei no Kakuritsu,,41
151538,10,Fairy Tail,,47
150642,9,Fairy Tail,,47
202622,8,Fairy Tail,,47
197314,7,Fairy Tail,,47
110765,6,Fairy Tail,,47
68615,5,Fairy Tail,,47
35803,4,Fairy Tail,,47
17274,3,Fairy Tail,,47
9728,2,Fairy Tail,,47
8879,1,Fairy Tail,,47
419433,10,Sen to Chihiro no Kamikakushi,,44
340311,9,Sen to Chihiro no Kamikakushi,,44
254067,8,Sen to Chihiro no Kamikakushi,,44
109274,7,Sen to Chihiro no Kamikakushi,,44
32123,6,Sen to Chihiro no Kamikakushi,,44
11245,5,Sen to Chihiro no Kamikakushi,,44
3618,4,Sen to Chihiro no Kamikakushi,,44
1308,3,Sen to Chihiro no Kamikakushi,,44
744,2,Sen to Chihiro no Kamikakushi,,44
1596,1,Sen to Chihiro no Kamikakushi,,44
301173,10,Cowboy Bebop,,43
245369,9,Cowboy Bebop,,43
182578,8,Cowboy Bebop,,43
86572,7,Cowboy Bebop,,43
28550,6,Cowboy Bebop,,43
12114,5,Cowboy Bebop,,43
4415,4,Cowboy Bebop,,43
1780,3,Cowboy Bebop,,43
946,2,Cowboy Bebop,,43
2047,1,Cowboy Bebop,,43
125254,10,Tokyo Ghoul √A,10155,45
148490,9,Tokyo Ghoul √A,10155,45
218982,8,Tokyo Ghoul √A,10155,45
246571,7,Tokyo Ghoul √A,10155,45
157014,6,Tokyo Ghoul √A,10155,45
90531,5,Tokyo Ghoul √A,10155,45
65312,4,Tokyo Ghoul √A,10155,45
31974,3,Tokyo Ghoul √A,10155,45
18431,2,Tokyo Ghoul √A,10155,45
14000,1,Tokyo Ghoul √A,10155,45
454353,10,Code Geass: Hangyaku no Lelouch R2,,46
317345,9,Code Geass: Hangyaku no Lelouch R2,,46
190027,8,Code Geass: Hangyaku no Lelouch R2,,46
82785,7,Code Geass: Hangyaku no Lelouch R2,,46
28766,6,Code Geass: Hangyaku no Lelouch R2,,46
12226,5,Code Geass: Hangyaku no Lelouch R2,,46
6580,4,Code Geass: Hangyaku no Lelouch R2,,46
3125,3,Code Geass: Hangyaku no Lelouch R2,,46
1657,2,Code Geass: Hangyaku no Lelouch R2,,46
3172,1,Code Geass: Hangyaku no Lelouch R2,,46
127357,10,Kill la Kill,35902,50
207717,9,Kill la Kill,35902,50
263179,8,Kill la Kill,35902,50
168448,7,Kill la Kill,35902,50
65889,6,Kill la Kill,35902,50
28523,5,Kill la Kill,35902,50
14081,4,Kill la Kill,35902,50
5443,3,Kill la Kill,35902,50
3203,2,Kill la Kill,35902,50
3167,1,Kill la Kill,35902,50
136132,10,Death Parade,,49
239831,9,Death Parade,,49
296454,8,Death Parade,,49
165360,7,Death Parade,,49
53775,6,Death Parade,,49
19685,5,Death Parade,,49
6811,4,Death Parade,,49
2179,3,Death Parade,,49
998,2,Death Parade,,49
1135,1,Death Parade,,49
268405,10,Neon Genesis Evangelion,95087,48
239075,9,Neon Genesis Evangelion,95087,48
223339,8,Neon Genesis Evangelion,95087,48
129565,7,Neon Genesis Evangelion,95087,48
52690,6,Neon Genesis Evangelion,95087,48
23927,5,Neon Genesis Evangelion,95087,48
13355,4,Neon Genesis Evangelion,95087,48
6138,3,Neon Genesis Evangelion,95087,48
4486,2,Neon Genesis Evangelion,95087,48
5486,1,Neon Genesis Evangelion,95087,48
93322,10,Another,,52
149834,9,Another,,52
247212,8,Another,,52
229988,7,Another,,52
109729,6,Another,,52
49523,5,Another,,52
24346,4,Another,,52
10869,3,Another,,52
5394,2,Another,,52
3511,1,Another,,52
89158,10,Soul Eater,,59
154153,9,Soul Eater,,59
239634,8,Soul Eater,,59
189580,7,Soul Eater,,59
71752,6,Soul Eater,,59
30180,5,Soul Eater,,59
10648,4,Soul Eater,,59
3601,3,Soul Eater,,59
1736,2,Soul Eater,,59
1778,1,Soul Eater,,59
137469,10,Shokugeki no Souma,,54
234720,9,Shokugeki no Souma,,54
307879,8,Shokugeki no Souma,,54
170877,7,Shokugeki no Souma,,54
50747,6,Shokugeki no Souma,,54
18904,5,Shokugeki no Souma,,54
7052,4,Shokugeki no Souma,,54
2820,3,Shokugeki no Souma,,54
1604,2,Shokugeki no Souma,,54
2231,1,Shokugeki no Souma,,54
123354,10,Psycho-Pass,,58
219353,9,Psycho-Pass,,58
222259,8,Psycho-Pass,,58
107496,7,Psycho-Pass,,58
34681,6,Psycho-Pass,,58
14637,5,Psycho-Pass,,58
5407,4,Psycho-Pass,,58
1899,3,Psycho-Pass,,58
860,2,Psycho-Pass,,58
1362,1,Psycho-Pass,,58
